latitude,longitude,elevation in feet,key saddle latitude,key saddle longitude,prominence in feet,isolation latitude,isolation longitude,isolation in km
-13.5350,-73.8217,8116,-13.5400,-73.8242,721,-13.5375,-73.8350,1.4702
-10.7750,-76.6567,16564,-10.7800,-76.6458,721,-10.7833,-76.6417,1.8817
-9.6617,-76.4767,15062,-9.6417,-76.4775,719,-9.6733,-76.4967,2.5454
-9.2000,-77.3183,15479,-9.1875,-77.3033,719,-9.1850,-77.2933,3.2094
-9.0225,-77.9183,15994,-9.0300,-77.9158,719,-9.0525,-77.9183,3.3180
-8.2208,-78.0875,11978,-8.2025,-78.0808,719,-8.2183,-78.1692,9.0020
-7.8858,-77.7308,13776,-7.8858,-77.7408,719,-7.9008,-77.7525,2.9085
-14.2375,-73.3342,12680,-14.2383,-73.3408,719,-14.2467,-73.3458,1.6167
-11.1783,-76.5483,16555,-11.1658,-76.5425,719,-11.1675,-76.5258,2.7340
-10.8125,-75.6950,12910,-10.8325,-75.6933,719,-10.8675,-75.6900,6.1082
-10.7592,-76.1825,15039,-10.7450,-76.1092,719,-10.7450,-76.0967,9.5183
-10.0892,-76.9125,15902,-10.0967,-76.9083,719,-10.0958,-76.9317,2.2264
-9.7842,-77.6258,12040,-9.7825,-77.6158,718,-9.7975,-77.6175,1.7351
-9.7475,-77.2308,17401,-9.7500,-77.2342,718,-9.7708,-77.2450,3.0126
-9.6367,-77.9325,10288,-9.6433,-77.9050,718,-9.6533,-77.8817,5.8756
-8.4975,-77.2175,12027,-8.4942,-77.2050,718,-8.4908,-77.1908,3.0272
-15.9517,-72.4100,8828,-15.9483,-72.4058,718,-15.9425,-72.4025,1.2941
-14.5733,-72.9967,16259,-14.6117,-73.0142,718,-14.5142,-72.9967,6.5464
-14.4292,-73.0292,16069,-14.4308,-73.0025,718,-14.4883,-72.9967,7.4254
-14.3892,-73.7667,15534,-14.3525,-73.7725,718,-14.3408,-73.7675,5.3483
-13.8117,-75.6642,7145,-13.8067,-75.6500,718,-13.7867,-75.6575,2.8582
-12.5108,-76.4017,7417,-12.5242,-76.3883,718,-12.5333,-76.3733,3.9589
-12.3117,-75.9008,17027,-12.3067,-75.9033,718,-12.3017,-75.9125,1.6835
-11.3417,-77.2258,3546,-11.3433,-77.2158,718,-11.3592,-77.1867,4.6922
-11.0883,-77.1233,7732,-11.0892,-77.1083,718,-11.0958,-77.0975,2.9416
-8.0425,-77.1633,13179,-8.0308,-77.1650,716,-8.0292,-77.1875,3.0454
-14.2792,-72.5458,11952,-14.2817,-72.5383,716,-14.2788,-72.5450,0.1000
-11.9425,-76.8033,5013,-11.9250,-76.7792,716,-11.9133,-76.7992,3.2584
-11.1875,-76.8075,13448,-11.1800,-76.8075,716,-11.1725,-76.8217,2.2681
-9.7325,-76.5158,15091,-9.7425,-76.4967,715,-9.7567,-76.4942,3.5771
-8.2367,-77.6733,14468,-8.2383,-77.6942,715,-8.2583,-77.7100,4.6967
-15.6400,-73.9917,8956,-15.6350,-73.9783,715,-15.6508,-73.9700,2.6147
-15.0175,-72.4733,16961,-15.0042,-72.4492,715,-14.9942,-72.4100,7.2838
-14.7475,-72.9875,15964,-14.7392,-72.9700,715,-14.7317,-72.9575,3.6754
-14.1867,-72.5858,14596,-14.1842,-72.5758,715,-14.1708,-72.5625,3.0674
-13.7467,-73.0783,15088,-13.7442,-73.0933,715,-13.7567,-73.1125,3.8576
-12.9358,-75.6917,14944,-12.9300,-75.6858,715,-12.9267,-75.6658,2.9809
-12.2050,-76.1817,14356,-12.2067,-76.1733,715,-12.2025,-76.1667,1.6555
-11.8517,-74.8883,15324,-11.8508,-74.8783,715,-11.8517,-74.8725,1.7259
-11.6792,-76.6333,14606,-11.6642,-76.6258,715,-11.6533,-76.6117,3.7076
-10.4625,-75.3758,11456,-10.4592,-75.3908,715,-10.4533,-75.4000,2.8340
-9.3850,-75.9933,5833,-9.3917,-75.9908,712,-9.4000,-75.9908,1.6816
-8.4183,-77.0808,14055,-8.4208,-77.0825,712,-8.4184,-77.0805,0.1000
-15.7492,-72.7908,13805,-15.7358,-72.7867,712,-15.7200,-72.7775,3.5299
-14.7242,-72.5775,16807,-14.7342,-72.5967,712,-14.7542,-72.6100,4.8232
-14.1000,-74.4708,14698,-14.0983,-74.4558,712,-14.0750,-74.4525,3.4015
-13.9450,-72.2625,15013,-13.9500,-72.2750,712,-13.9450,-72.2842,2.3412
-13.2808,-75.2875,15006,-13.2750,-75.2817,712,-13.2692,-75.2733,2.0061
-13.1717,-73.0550,15935,-13.1792,-73.0492,712,-13.1858,-73.0433,2.0138
-12.9558,-74.3092,8795,-12.9600,-74.3117,712,-12.9600,-74.3258,1.8668
-12.9458,-75.4283,16332,-12.9383,-75.4225,712,-12.9308,-75.4142,2.2624
-12.1617,-76.6325,6397,-12.1592,-76.6258,712,-12.1525,-76.6267,1.1967
-11.8325,-76.5583,12657,-11.8267,-76.5542,712,-11.8233,-76.5450,1.7717
-11.4117,-75.3883,12752,-11.4133,-75.3875,712,-11.4125,-75.3878,0.1000
-11.0525,-75.9133,15377,-11.0367,-75.9125,712,-11.0675,-75.9000,2.2080
-10.6917,-75.9600,14937,-10.7017,-75.9650,712,-10.7150,-75.9892,4.1037
-10.6133,-76.8642,16702,-10.6042,-76.8642,712,-10.5858,-76.8642,3.0418
-10.1475,-76.6833,13769,-10.1208,-76.6533,712,-10.1808,-76.6792,3.7152
-10.6225,-75.4283,8398,-10.6292,-75.4292,711,-10.6342,-75.4175,1.7527
-8.7625,-76.9800,13074,-8.7608,-76.9858,709,-8.7620,-76.9806,0.1000
-8.2600,-77.3817,13799,-8.2692,-77.3658,709,-8.2983,-77.3458,5.7926
-14.7275,-72.4858,17444,-14.6908,-72.4667,709,-14.6808,-72.4617,5.7821
-14.5800,-73.0850,15994,-14.5850,-73.0633,709,-14.5717,-73.0433,4.5834
-14.1683,-72.3492,14393,-14.1933,-72.3742,709,-14.1508,-72.3817,4.0072
-13.4375,-73.8508,9898,-13.4433,-73.8575,709,-13.4558,-73.8817,3.9071
-13.1942,-74.8667,16397,-13.1717,-74.8758,709,-13.1650,-74.8533,3.5356
-12.8250,-76.1558,9685,-12.8167,-76.1442,709,-12.8008,-76.1442,2.9583
-12.6592,-74.5075,14819,-12.6392,-74.5083,709,-12.6483,-74.4992,1.5018
-12.6533,-75.4100,16909,-12.6225,-75.4517,709,-12.6433,-75.4575,5.2771
-11.4842,-75.9075,14826,-11.4792,-75.8375,709,-11.4867,-76.0008,10.1870
-10.8867,-77.1658,14012,-10.8800,-77.1658,709,-10.8583,-77.1575,3.2638
-10.8725,-75.9117,15147,-10.8758,-75.9183,709,-10.8892,-75.9358,3.2222
-10.6300,-76.2917,14862,-10.6342,-76.3017,709,-10.6525,-76.2558,4.6431
-10.4825,-76.8233,17060,-10.4792,-76.8367,709,-10.4700,-76.8517,3.3965
-14.2900,-71.9000,13513,-14.2892,-71.8842,708,-14.2858,-71.8783,2.3827
-13.9817,-72.2417,13687,-13.9933,-72.2508,708,-13.9642,-72.2467,2.0101
-13.8592,-71.7183,15196,-13.8508,-71.7192,708,-13.8358,-71.7192,2.5831
-11.4667,-76.3417,16935,-11.4858,-76.3500,708,-11.5083,-76.3667,5.3560
-11.0583,-75.8608,15475,-11.0592,-75.8742,708,-11.0500,-75.8775,2.0410
-10.7967,-76.6450,16646,-10.7917,-76.6450,708,-10.7842,-76.6408,1.4559
-8.6633,-77.1933,14770,-8.6742,-77.1450,706,-8.7025,-77.1017,10.9790
-14.8975,-72.7292,16417,-14.8950,-72.7417,706,-14.8992,-72.7500,2.2491
-13.8017,-72.2950,15190,-13.8042,-72.2975,706,-13.8158,-72.3100,2.2554
-12.7508,-76.0083,12631,-12.7467,-76.0092,706,-12.7400,-76.0167,1.5022
-10.7950,-76.6258,16801,-10.8050,-76.6225,706,-10.8258,-76.6192,3.4876
-10.3775,-75.9542,14373,-10.4117,-75.9700,706,-10.4158,-75.9575,4.2557
-8.5992,-76.7700,10698,-8.5867,-76.7717,705,-8.5725,-76.7675,2.9620
-8.4650,-76.8058,9714,-8.4725,-76.8083,705,-8.4783,-76.8100,1.5444
-14.1417,-72.5650,14904,-14.1775,-72.5500,705,-14.1675,-72.5317,4.5954
-13.4083,-74.9058,14717,-13.3925,-74.9083,705,-13.4025,-74.8842,2.4336
-13.3017,-73.8683,13313,-13.3033,-73.8733,705,-13.2992,-73.8825,1.5596
-12.8225,-75.5475,15813,-12.7975,-75.5767,705,-12.7883,-75.5133,5.2958
-12.7592,-74.4275,12319,-12.7475,-74.4275,705,-12.7275,-74.4217,3.5600
-12.6633,-75.6242,15662,-12.6433,-75.6342,705,-12.6458,-75.6475,3.1894
-12.2733,-74.6025,14704,-12.2583,-74.6042,705,-12.2717,-74.5858,1.8232
-11.9850,-75.0333,15688,-11.9583,-75.0425,705,-11.9500,-75.0400,3.9393
-11.8900,-75.6408,15426,-11.9067,-75.6525,705,-11.9100,-75.6600,3.0425
-11.0867,-75.6158,13618,-11.0817,-75.6208,705,-11.0817,-75.6300,1.6429
-10.8092,-75.6092,12729,-10.8125,-75.6125,705,-10.8097,-75.6088,0.1000
-13.2450,-74.6858,15912,-13.2542,-74.6875,703,-13.2858,-74.7050,4.9720
-9.1817,-76.8200,13976,-9.1908,-76.8250,702,-9.1833,-76.8342,1.5685
-8.4600,-77.0850,13848,-8.4408,-77.0867,702,-8.4583,-77.1000,1.6627
-8.2425,-76.6650,4701,-8.2375,-76.6825,702,-8.2425,-76.6892,2.6625
-8.0675,-77.3633,14350,-8.0642,-77.3692,702,-8.0692,-77.3725,1.0270
-15.7667,-72.5067,10423,-15.7717,-72.5142,702,-15.7858,-72.5233,2.7726
-15.4417,-73.1542,13175,-15.4417,-73.1425,702,-15.4525,-73.1408,1.8673
-15.0150,-71.5075,16223,-15.0333,-71.4942,702,-15.0625,-71.4792,6.0750
-14.6375,-73.1042,16095,-14.6558,-73.0733,702,-14.6242,-73.0442,6.6298
-14.4367,-73.8417,15557,-14.4400,-73.8483,702,-14.4392,-73.8567,1.6408
-14.0958,-72.6642,13503,-14.1092,-72.6742,702,-14.1217,-72.6767,3.1609
-13.7883,-74.0775,14494,-13.8283,-74.0650,702,-13.7983,-74.1067,3.3420
-13.4783,-72.3800,13549,-13.4825,-72.3592,702,-13.4933,-72.3558,3.0983
-13.0175,-75.1967,16673,-13.0017,-75.1900,702,-12.9942,-75.1792,3.2038
-12.6217,-74.5467,14642,-12.6167,-74.5142,702,-12.6317,-74.5050,4.6612
-12.5417,-75.9908,15672,-12.5067,-75.9758,702,-12.4667,-75.9800,8.3801
-11.8733,-75.9342,16266,-11.8892,-75.9117,702,-11.8925,-75.9533,2.9758
-11.7842,-76.8417,8339,-11.7708,-76.8183,702,-11.7475,-76.8225,4.5623
-11.3967,-75.2617,6758,-11.4000,-75.2658,702,-11.4058,-75.2708,1.4249
-10.9067,-75.6075,13172,-10.9025,-75.6133,702,-10.9008,-75.6192,1.4293
-9.9350,-75.4983,5600,-9.9333,-75.4933,699,-9.9467,-75.4792,2.4668
-9.7950,-75.6633,8943,-9.7892,-75.6808,699,-9.7917,-75.6858,2.4964
-9.5917,-76.3508,13133,-9.5992,-76.3508,699,-9.6033,-76.3550,1.3693
-9.4717,-76.6275,14947,-9.4583,-76.6967,699,-9.4917,-76.6150,2.6037
-8.8367,-76.9300,13976,-8.8400,-76.9325,699,-8.8483,-76.9600,3.5432
-8.7442,-77.2425,8080,-8.7383,-77.2475,699,-8.7437,-77.2426,0.1000
-8.6992,-77.3542,13727,-8.7108,-77.3683,699,-8.7450,-77.4025,7.3471
-8.2150,-77.9025,12831,-8.2133,-77.8842,699,-8.2100,-77.8742,3.1696
-7.9817,-77.1983,13195,-7.9867,-77.2000,699,-7.9875,-77.2075,1.1983
-14.7058,-72.5858,16804,-14.7192,-72.5825,699,-14.7242,-72.5775,2.2179
-14.4100,-75.1942,3845,-14.3958,-75.1933,699,-14.4158,-75.2183,2.6847
-14.1875,-73.3942,14760,-14.1283,-73.4075,699,-14.1083,-73.3775,8.9418
-14.0658,-71.6192,15193,-14.0408,-71.6267,699,-14.0350,-71.6267,3.5062
-13.7717,-72.6500,15511,-13.7725,-72.6667,699,-13.7975,-72.6558,2.9266
-13.7483,-72.6975,15505,-13.7317,-72.7200,699,-13.7717,-72.6500,5.7488
-12.6425,-74.2475,14540,-12.6167,-74.2358,699,-12.6667,-74.2100,4.8724
-11.7667,-75.9717,16361,-11.7908,-76.0267,699,-11.7217,-76.0058,6.2176
-11.6875,-74.9875,15157,-11.6958,-74.9900,699,-11.7092,-74.9667,3.3024
-11.5642,-76.7958,9793,-11.5492,-76.8000,699,-11.5425,-76.7842,2.7136
-11.5125,-76.1358,16368,-11.5067,-76.1267,699,-11.5083,-76.1183,1.9639
-11.4742,-76.9642,4796,-11.4683,-76.9550,699,-11.4592,-76.9500,2.2677
-11.0525,-76.6667,16558,-11.0625,-76.6742,699,-11.0375,-76.6367,3.6745
-10.8792,-75.4317,9973,-10.8842,-75.4425,699,-10.8933,-75.4483,2.4033
-10.8767,-75.8658,14734,-10.8700,-75.8567,699,-10.8758,-75.8517,1.5515
-10.5475,-76.7108,16581,-10.5617,-76.7083,699,-10.5300,-76.7167,2.0383
-15.5658,-73.5675,11564,-15.5400,-73.5975,698,-15.4983,-73.5817,7.6222
-11.7550,-75.3733,14133,-11.7442,-75.3800,698,-11.7300,-75.3642,2.9407
-10.4383,-75.7708,13572,-10.4367,-75.7942,698,-10.4642,-75.7908,3.5998
-15.4983,-71.9325,17690,-15.4975,-71.9242,696,-15.4950,-71.9117,2.2662
-13.1067,-73.4317,4908,-13.1000,-73.4317,696,-13.0950,-73.4292,1.3187
-12.9958,-73.8525,14373,-12.9800,-73.8692,696,-12.9800,-73.8825,3.6960
-12.5858,-76.2583,8845,-12.5917,-76.2475,696,-12.6025,-76.2333,3.2829
-11.6925,-76.3158,17014,-11.6858,-76.3092,696,-11.6800,-76.3075,1.6545
-11.4725,-77.1517,1998,-11.4642,-77.1450,696,-11.4558,-77.1417,2.1419
-9.1175,-76.4233,9589,-9.1108,-76.4050,695,-9.0942,-76.4508,3.9746
-8.2625,-76.8575,12030,-8.2550,-76.8642,695,-8.2708,-76.8767,2.3039
-11.7058,-76.0175,16689,-11.7058,-76.0242,695,-11.7175,-76.0442,3.1805
-13.7233,-75.5825,10246,-13.7367,-75.5750,693,-13.7408,-75.5683,2.4686
-11.6008,-75.5033,13937,-11.5967,-75.5142,693,-11.6108,-75.4875,2.0506
-10.9600,-76.3925,15374,-10.9650,-76.3983,693,-10.9833,-76.3867,2.6588
-10.4433,-77.6342,5341,-10.4325,-77.6250,693,-10.4158,-77.6358,3.0473
-9.8658,-76.0183,10564,-9.8733,-76.0283,692,-9.8808,-76.0433,3.2054
-8.6633,-77.7175,15006,-8.6575,-77.7333,692,-8.6675,-77.7458,3.1527
-13.7267,-73.7200,11978,-13.7192,-73.7292,692,-13.7017,-73.7542,4.6158
-13.4208,-75.7042,9970,-13.4325,-75.6975,692,-13.4208,-75.6850,2.0763
-11.1150,-77.2658,4297,-11.0958,-77.2617,692,-11.0858,-77.2658,3.2263
-10.9042,-76.6217,16653,-10.9033,-76.6150,692,-10.8892,-76.6108,2.0385
-10.7092,-77.0242,16686,-10.7058,-77.0158,692,-10.7100,-77.0100,1.5531
-10.1558,-75.8433,12893,-10.1517,-75.8483,692,-10.1564,-75.8426,0.1000
-9.4975,-77.6817,15561,-9.4417,-77.6575,689,-9.4408,-77.6925,6.3795
-9.0650,-76.5850,9891,-9.0700,-76.5750,689,-9.0292,-76.6158,5.2156
-8.6567,-77.0825,13510,-8.6833,-77.0567,689,-8.6350,-77.0650,3.0739
-8.6175,-77.0450,13474,-8.6133,-77.0500,689,-8.6083,-77.0542,1.4309
-8.4242,-77.0900,14350,-8.4367,-77.1025,689,-8.4033,-77.1300,4.9718
-8.1775,-77.2633,13146,-8.1825,-77.2517,689,-8.1692,-77.2792,1.9724
-15.1492,-72.4692,15869,-15.1558,-72.4775,689,-15.1633,-72.4892,2.6601
-15.0258,-72.8483,16414,-15.0158,-72.8358,689,-15.0325,-72.8158,3.5717
-14.8208,-73.2383,15354,-14.8300,-73.2433,689,-14.8475,-73.2508,3.2425
-14.6367,-72.8242,16568,-14.6433,-72.8125,689,-14.6192,-72.8067,2.7030
-13.3883,-73.4017,13766,-13.3842,-73.4017,689,-13.3792,-73.4033,1.0301
-13.2775,-75.9475,6128,-13.2567,-75.9300,689,-13.2433,-75.9283,4.3129
-13.2508,-74.9192,16368,-13.1917,-74.9175,689,-13.1933,-74.9300,6.4689
-12.5192,-74.6367,15039,-12.5158,-74.6225,689,-12.5200,-74.6183,1.9947
-12.0058,-76.5692,8608,-11.9967,-76.5633,689,-11.9933,-76.5567,1.9408
-11.3900,-75.3050,9028,-11.3967,-75.3042,689,-11.4100,-75.3058,2.2142
-11.3517,-76.4267,16476,-11.3567,-76.4225,689,-11.3608,-76.4225,1.1112
-11.3333,-75.9608,14960,-11.3117,-75.9650,689,-11.3383,-76.0008,4.4019
-11.3258,-76.0175,15075,-11.2925,-76.0000,689,-11.2517,-76.0633,9.6095
-11.2458,-75.7308,14055,-11.2375,-75.7342,689,-11.2467,-75.7475,1.8214
-10.6325,-76.8525,16689,-10.6192,-76.8575,689,-10.6133,-76.8642,2.4747
-10.1683,-75.9517,13615,-10.1800,-75.9450,689,-10.1775,-75.9350,2.0895
-10.1050,-76.9617,16276,-10.1125,-76.9650,689,-10.1192,-76.9642,1.5906
-9.2108,-78.0700,9219,-9.2142,-78.0675,686,-9.2300,-78.0600,2.3876
-8.8125,-77.7783,15905,-8.8017,-77.7708,686,-8.8058,-77.7675,1.4013
-8.1517,-77.8325,15167,-8.1525,-77.8258,686,-8.1625,-77.8300,1.2294
-15.6042,-73.7217,11371,-15.6117,-73.7083,686,-15.6142,-73.7008,2.4930
-15.2500,-71.9517,16384,-15.2558,-71.9100,686,-15.1883,-71.8975,8.9679
-13.8825,-74.6042,15311,-13.8733,-74.6208,686,-13.8133,-74.6233,7.9280
-13.8825,-74.0025,14793,-13.9000,-74.0125,686,-13.9208,-74.0208,4.6812
-13.5567,-71.6467,14747,-13.5558,-71.6533,686,-13.5642,-71.6650,2.1508
-13.0725,-74.9058,16509,-13.0900,-74.9092,686,-13.0983,-74.9208,3.2883
-12.9075,-75.1567,16591,-12.9192,-75.1442,686,-12.9317,-75.1317,3.8088
-12.3183,-75.7342,16348,-12.3083,-75.7300,686,-12.3025,-75.7300,1.8092
-11.6050,-75.3000,15659,-11.6050,-75.2875,686,-11.5958,-75.2883,1.6274
-11.4525,-74.9625,15941,-11.4392,-74.9758,686,-11.4400,-74.9817,2.5071
-11.3533,-75.8742,14527,-11.2900,-75.8658,686,-11.3433,-75.9067,3.7166
-11.2942,-75.7425,13336,-11.2917,-75.7483,686,-11.2858,-75.7508,1.2952
-10.9833,-76.3867,15416,-10.9867,-76.3925,686,-11.0000,-76.4167,3.7613
-10.9358,-77.1542,13310,-10.9267,-77.1525,686,-10.9033,-77.1625,3.7084
-10.8125,-76.8133,15236,-10.8092,-76.8067,686,-10.8050,-76.8008,1.5989
-10.0542,-76.9258,15456,-10.0717,-76.9158,686,-10.0725,-76.9117,2.5541
-9.5858,-77.0067,15583,-9.5958,-77.0092,685,-9.6042,-77.0000,2.1558
-9.1817,-76.5092,7660,-9.1975,-76.4958,685,-9.1950,-76.5233,2.1444
-8.4508,-78.0058,14868,-8.4483,-77.9992,685,-8.4725,-77.9825,3.5138
-15.6775,-73.6967,10396,-15.6658,-73.6967,685,-15.6625,-73.6858,2.0254
-15.3208,-72.4025,14694,-15.3125,-72.4092,685,-15.3258,-72.4167,1.6187
-11.6508,-75.1525,15288,-11.6483,-75.1675,685,-11.6358,-75.1842,3.8315
-10.5717,-75.4900,8864,-10.5683,-75.4992,685,-10.5550,-75.5217,3.9260
-10.2900,-76.8342,15803,-10.2792,-76.8258,685,-10.2893,-76.8341,0.1000
-9.6683,-76.3175,13963,-9.6592,-76.3300,683,-9.6483,-76.3242,2.3301
-9.3075,-77.3117,18248,-9.2983,-77.3167,683,-9.2933,-77.3158,1.6324
-9.1708,-76.6008,9852,-9.1767,-76.6058,683,-9.1825,-76.6125,1.8195
-14.9850,-71.7842,16125,-15.0092,-71.7833,683,-15.0233,-71.8117,5.1712
-14.3758,-72.9600,14160,-14.3842,-72.9792,683,-14.4133,-72.9600,4.1490
-14.3208,-73.3392,14803,-14.3408,-73.3233,683,-14.3842,-73.2983,8.2765
-13.2525,-72.2192,13684,-13.2417,-72.2092,683,-13.2367,-72.2017,2.5817
-13.2517,-73.1217,16404,-13.2392,-73.1158,683,-13.2292,-73.1142,2.6187
-11.2183,-77.1708,5961,-11.2233,-77.1617,683,-11.2192,-77.1550,1.7315
-10.4783,-76.9300,16391,-10.4908,-76.9125,683,-10.4792,-76.9083,2.3736
-9.4592,-76.2958,13080,-9.4425,-76.3050,682,-9.4458,-76.3092,2.0786
-8.8008,-77.5992,14855,-8.8008,-77.5950,682,-8.8008,-77.5900,1.0084
-8.3542,-77.1550,13802,-8.3633,-77.1508,682,-8.3675,-77.1475,1.6902
-14.0125,-71.7842,14832,-14.0525,-71.7775,682,-14.0675,-71.7783,6.1176
-13.7925,-73.0292,13369,-13.7817,-73.0342,682,-13.7708,-73.0183,2.6681
-13.7608,-73.5867,13139,-13.7742,-73.5808,682,-13.7975,-73.5867,4.0566
-13.2317,-73.1842,15275,-13.2300,-73.1933,682,-13.2292,-73.1967,1.3826
-13.1625,-72.5650,9586,-13.1442,-72.5625,682,-13.1750,-72.5425,2.8038
-13.0375,-75.0592,16433,-13.0383,-75.0508,682,-13.0367,-75.0433,1.7198
-11.5525,-75.7175,14609,-11.5408,-75.7633,682,-11.5717,-75.7742,6.5355
-11.2117,-76.9933,9822,-11.2067,-76.9850,682,-11.2050,-76.9750,2.1343
-10.4125,-75.7242,12765,-10.4242,-75.7200,682,-10.4175,-75.7475,2.6132
-10.3575,-75.8950,12263,-10.3708,-75.8875,682,-10.3650,-75.8842,1.4482
-10.3417,-76.8850,17388,-10.3458,-76.8792,682,-10.3367,-76.8725,1.4771
-10.0958,-75.4142,4704,-10.0908,-75.4233,682,-10.0900,-75.4358,2.4615
-8.1908,-77.2483,13143,-8.1950,-77.2500,680,-8.2017,-77.2533,1.3185
-9.9125,-75.6958,10639,-9.9100,-75.7183,679,-9.8842,-75.7042,3.2647
-8.8292,-76.8017,13418,-8.8317,-76.7900,679,-8.8267,-76.7858,1.7635
-8.6467,-77.0342,13375,-8.6617,-77.0575,679,-8.6583,-77.0242,1.6954
-8.1017,-77.2017,12204,-8.0850,-77.2133,679,-8.0775,-77.2308,4.1804
-14.9675,-72.6258,17004,-14.9542,-72.6042,679,-14.9175,-72.5683,8.2985
-14.8958,-71.7933,15928,-14.8800,-71.8550,679,-14.9750,-71.7875,8.7821
-14.6958,-73.1842,15849,-14.6800,-73.1492,679,-14.7083,-73.1158,7.4877
-14.6758,-72.4600,17706,-14.6667,-72.4650,679,-14.6283,-72.4658,5.2933
-14.4383,-73.4608,15518,-14.4617,-73.4725,679,-14.4742,-73.4717,4.1331
-13.9958,-71.6583,15288,-13.9975,-71.6475,679,-14.0025,-71.6383,2.2830
-13.5533,-73.4325,13136,-13.5758,-73.4167,679,-13.5942,-73.4167,4.8319
-12.9867,-74.3567,10856,-12.9800,-74.3617,679,-12.9808,-74.3717,1.7512
-12.6800,-75.0492,15554,-12.6833,-75.0550,679,-12.6875,-75.0725,2.6674
-12.4392,-76.4633,7194,-12.4242,-76.4550,679,-12.4592,-76.4933,3.9410
-12.2700,-74.5850,15022,-12.2658,-74.5825,679,-12.2900,-74.5592,3.5766
-11.8892,-75.0625,17778,-11.8975,-75.0558,679,-11.9033,-75.0542,1.8111
-11.4642,-75.4367,14924,-11.4683,-75.4408,679,-11.4642,-75.4475,1.1820
-11.0867,-75.7833,15380,-11.1150,-75.7825,679,-11.1058,-75.7583,3.4574
-10.9683,-75.8008,12408,-10.9625,-75.8100,679,-10.9567,-75.7933,1.5288
-10.7425,-76.2217,15026,-10.7283,-76.2158,679,-10.7592,-76.1825,4.6636
-10.6283,-75.6217,12683,-10.6217,-75.6367,679,-10.6208,-75.6508,3.2974
-10.5258,-75.6325,10554,-10.5317,-75.6392,679,-10.5458,-75.6508,2.9867
-10.0942,-75.4975,6276,-10.0975,-75.4900,679,-10.1067,-75.4758,2.7478
-10.0742,-76.3267,12864,-10.0917,-76.3300,679,-10.0558,-76.3425,2.6690
-9.7425,-76.0475,11722,-9.7508,-76.0383,676,-9.7608,-76.0200,3.6358
-9.4817,-76.8250,13490,-9.4817,-76.8325,676,-9.4442,-76.8275,4.1567
-9.2667,-76.2317,6066,-9.2775,-76.2392,676,-9.2883,-76.2425,2.6757
-8.8725,-77.6083,19396,-8.8717,-77.6042,676,-8.8718,-77.6083,0.1000
-8.3933,-77.8617,16463,-8.4075,-77.8500,676,-8.4092,-77.8392,3.0341
-14.4417,-71.4717,14137,-14.4275,-71.4792,676,-14.4192,-71.4850,2.8748
-14.4367,-72.7683,14885,-14.4533,-72.7483,676,-14.4400,-72.7375,3.3448
-14.2275,-75.3467,7818,-14.2133,-75.3358,676,-14.1892,-75.3150,5.4469
-13.9033,-74.9725,14658,-13.8908,-74.9733,676,-13.8225,-75.0025,9.5131
-13.8975,-73.3883,14908,-13.9117,-73.3633,676,-13.9392,-73.3250,8.2525
-13.3842,-72.3258,16053,-13.3750,-72.3667,676,-13.3567,-72.3533,4.2578
-13.1083,-75.0250,16847,-13.0717,-75.0325,676,-13.1442,-75.0125,4.1898
-12.9292,-74.1450,14937,-12.9233,-74.1408,676,-12.8992,-74.1517,3.3967
-12.9258,-75.5058,15826,-12.8558,-75.4675,676,-12.9142,-75.4333,7.9731
-12.7750,-74.6458,13333,-12.8000,-74.6458,676,-12.7292,-74.6308,5.3256
-11.4558,-77.1408,2027,-11.4483,-77.1467,676,-11.4417,-77.1550,2.2011
-11.1633,-75.7950,15141,-11.1800,-75.8408,676,-11.1333,-75.8200,4.2975
-11.1167,-76.4258,16013,-11.1183,-76.4383,676,-11.1383,-76.4583,4.2834
-15.4108,-73.7867,12896,-15.3867,-73.7867,675,-15.3792,-73.7817,3.5448
-12.8800,-75.3525,16236,-12.8908,-75.3575,675,-12.9125,-75.3342,4.1093
-9.4450,-76.3092,13123,-9.4400,-76.3117,673,-9.4400,-76.3225,1.5652
-9.3817,-76.6500,14068,-9.3725,-76.6250,673,-9.3983,-76.6417,2.0582
-9.2433,-76.7558,14022,-9.2500,-76.7525,673,-9.2683,-76.7792,3.7707
-9.0617,-76.8075,14363,-9.0558,-76.8008,673,-9.0525,-76.7967,1.5646
-8.3050,-77.8725,14993,-8.3183,-77.8883,673,-8.3250,-77.8742,2.2196
-15.6700,-73.8625,9629,-15.6608,-73.8608,673,-15.6567,-73.8567,1.6027
-12.6475,-75.9025,14944,-12.6508,-75.8950,673,-12.6583,-75.8742,3.3029
-11.3925,-77.2825,2188,-11.3875,-77.2758,673,-11.3917,-77.2450,4.0943
-11.3900,-75.2058,9183,-11.3908,-75.1992,673,-11.3858,-75.1933,1.4399
-10.2800,-76.5100,14501,-10.2442,-76.5125,673,-10.3183,-76.5433,5.5953
-9.0692,-76.7683,13500,-9.0842,-76.7725,672,-9.0642,-76.7833,1.7392
-8.7158,-77.7458,16574,-8.7067,-77.7500,672,-8.7017,-77.7625,2.4115
-8.0458,-77.0342,12191,-8.0492,-77.0392,672,-8.0492,-77.0442,1.1622
-15.8275,-72.1325,14389,-15.8467,-72.1258,672,-15.8033,-72.1325,2.6742
-14.7983,-71.8717,16026,-14.7875,-71.8917,672,-14.7533,-71.8750,4.9921
